"","Feature","Gain","Cover","Frequency"
"69","no_blitz_twp_rate_Good",0.00474351818091067,0.00893130492724391,0.0060790273556231
"70","no_blitz_ypa_diff",0.00465906471642926,0.00873545778706238,0.0060790273556231
"71","no_blitz_time_to_throw_Good",0.00450517701544335,0.0106207679008788,0.0121580547112462
"72","blitz_pressure_rate_Good",0.00437268775986555,0.00576510949430918,0.0060790273556231
"73","twp_difference_diff",0.00435781155378364,0.00868143098977093,0.0060790273556231
"74","qbr_difference_Good",0.00424496534964287,0.0121954239302694,0.00911854103343465
"75","blitz_scr_rate_Good",0.00422954158189367,0.00750522259040484,0.0060790273556231
"76","no_blitz_btt_rate_Good",0.00416703908478461,0.0029478371272151,0.00303951367781155
"77","blitz_btt_rate_diff",0.00416195367813741,0.00834038683186861,0.00911854103343465
"78","twp_difference_Bad",0.00386795963448498,0.000594294770206022,0.00303951367781155
"79","scr_rate_difference_Good",0.00372501600197131,0.000742868462757528,0.00303951367781155
"80","blitz_acc_pct_Bad",0.00357029662453252,0.0116607837487394,0.00911854103343465
"81","no_blitz_acc_pct_diff",0.0035659188869148,0.00264281083417375,0.0060790273556231
"82","no_blitz_btt_rate_diff",0.00342898603199887,0.00794644143495174,0.0060790273556231
"83","ttt_difference_Good",0.00332697036064492,0.00447972194208327,0.00303951367781155
"84","blitz_adot_diff",0.00324438527467593,0.00897295058348941,0.0060790273556231
"85","blitz_rate_Bad",0.00318735315837067,0.00897295058348941,0.0060790273556231
"86","no_blitz_scr_rate_diff",0.00312311207718568,0.00879623793401527,0.0060790273556231
"87","blitz_adot_Bad",0.00233050182069349,0.00315268873361187,0.00303951367781155
"88","blitz_grade_diff",0.00232842180284516,0.00617256159054891,0.0060790273556231
"89","blitz_ypa_Good",0.00164436227113354,0.00204401383086011,0.00303951367781155
"90","blitz_pressure_rate_diff",0.00162741831015962,0.00304801181385967,0.00303951367781155
"91","qbr_difference_Bad",0.00155290968988999,0.00156790267972915,0.00303951367781155
"92","btt_difference_diff",0.00148121328241079,0.0044864752917447,0.00303951367781155
"93","qbr_difference_diff",0.00140136531584806,0.0044864752917447,0.00303951367781155
"94","blitz_twp_rate_Bad",0.00129969149162459,0.00372334678000288,0.00303951367781155
"95","blitz_rate_Good",0.00115127169129402,0.0044864752917447,0.00303951367781155
"96","blitz_acc_pct_Good",0.000646612941177534,0.0044864752917447,0.00303951367781155
"97","blitz_scr_rate_Bad",0.000618362603376025,0.0044864752917447,0.00303951367781155
