"","Feature","Gain","Cover","Frequency"
"108","behind_los_acc_pct_Bad",0.00303122471884812,0.00193111060747697,0.00418181818181818
"109","behind_los_rate_Bad",0.00294185202455148,0.00264454099689637,0.00454545454545455
"110","short_twp_rate_diff",0.00292600097132646,0.0017691688355874,0.00363636363636364
"111","medium_grade_diff",0.00291968875216826,0.00171652736996034,0.00472727272727273
"112","ds_acc_pct_difference_Good",0.00289707525042032,0.00214680208637522,0.00363636363636364
"113","medium_rate_diff",0.00288710888035036,0.00162177273183163,0.00490909090909091
"114","behind_los_rate_Good",0.00282488021822715,0.00390156378400154,0.004
"115","medium_qbr_Bad",0.00281454867559049,0.00373782111986683,0.004
"116","medium_adot_Good",0.00276598626763574,0.00140331064947932,0.00363636363636364
"117","deep_btt_rate_Bad",0.00275484538617952,0.00200023716365567,0.00327272727272727
"118","behind_los_adot_Good",0.00272639501324445,0.0017687532450693,0.00527272727272727
"119","short_adot_Good",0.00265360267791562,0.00258275653987092,0.00381818181818182
"120","ms_qbr_difference_Bad",0.00261951257154529,0.00141425453312284,0.00309090909090909
"121","behind_los_time_to_throw_Good",0.00258410798252025,0.00147437662807585,0.00345454545454545
"122","behind_los_pressure_rate_diff",0.00255470656717949,0.0014516576797526,0.004
"123","ms_grade_difference_Good",0.00254822995107357,0.00240100495328486,0.00309090909090909
"124","short_ypa_Good",0.00249942086108135,0.00124538625259813,0.00345454545454545
"125","ypa_difference_Bad",0.00245463854353362,0.000778123980071603,0.00290909090909091
"126","short_rate_diff",0.00237979115974237,0.000876895993208697,0.00418181818181818
"127","deep_qbr_diff",0.00237726353501716,0.00190562105569966,0.00381818181818182
"128","ms_grade_difference_Bad",0.00235791268038556,0.000985919239125797,0.00363636363636364
"129","behind_los_ypa_Good",0.00235177507884939,0.00277891526441808,0.00381818181818182
"130","short_btt_rate_diff",0.00232253823368813,0.00218974643991309,0.002
"131","ms_acc_pct_difference_diff",0.00220874696262218,0.000788236682678908,0.00272727272727273
"132","medium_pressure_rate_Good",0.00220524802737443,0.00197613291360538,0.00327272727272727
"133","ds_grade_difference_diff",0.00216238892891376,0.0012286241017011,0.00309090909090909
"134","deep_ypa_Good",0.00208552045008659,0.00194357832302022,0.00290909090909091
"135","ms_grade_difference_diff",0.0019481587449869,0.00117307350244727,0.00254545454545455
"136","short_ypa_diff",0.00187654438567968,0.00075069500587645,0.00363636363636364
"137","medium_ypa_diff",0.00184093850134036,0.000817743609464603,0.00254545454545455
"138","medium_ypa_Bad",0.00176908525542523,0.00113567035581752,0.00290909090909091
"139","short_rate_Good",0.00175494278712686,0.000670624566054234,0.00236363636363636
"140","medium_acc_pct_Bad",0.00173429009575961,0.00111405964887588,0.00236363636363636
"141","short_btt_rate_Good",0.00157827999084708,0.00155888003342456,0.00163636363636364
"142","short_twp_rate_Good",0.00154604588963787,0.001253836593133,0.00163636363636364
"143","ypa_difference_Good",0.00141622323107653,0.000974282704618762,0.002
"144","deep_twp_rate_Good",0.00137990640356181,0.000565480164972812,0.002
"145","behind_los_twp_rate_diff",0.000922121188808731,0.000663836587591797,0.000909090909090909
"146","short_btt_rate_Bad",0.00057153642597271,0.00118983565334431,0.000727272727272727
"147","medium_twp_rate_Good",0.00035698494042436,0.0000768842458500516,0.000727272727272727
"148","behind_los_twp_rate_Bad",0.000262461416049362,0.000125092745950625,0.000363636363636364
