"","Feature","Gain","Cover","Frequency"
"1","npa_grade_Bad",0.0763727733479038,0.057018922916661,0.0504926108374384
"2","npa_sack_pct_Bad",0.0682883389287108,0.0557088187554056,0.0455665024630542
"3","npa_grade_Good",0.0591505160136788,0.0576108621533464,0.0443349753694581
"4","npa_qbr_Bad",0.0492484358717596,0.033197811602009,0.0307881773399015
"5","npa_ypa_Good",0.0466885506771567,0.0273290006479889,0.0246305418719212
"6","pa_grade_Good",0.0340622822909007,0.037755607017966,0.0307881773399015
"7","npa_btt_rate_Bad",0.0310861127980447,0.0305083386421032,0.0307881773399015
"8","pa_sack_pct_Bad",0.0285874484258347,0.0253399207649003,0.0184729064039409
"9","npa_qbr_Good",0.0284765418908051,0.0277382088347045,0.0221674876847291
"10","pa_grade_Bad",0.0239616149445927,0.0228113058115765,0.0184729064039409
"11","pa_twp_rate_Bad",0.0235801459743928,0.0292930176688622,0.0246305418719212
"12","adot_difference_diff",0.0182566187048155,0.0246691474343376,0.020935960591133
"13","pa_ypa_Bad",0.0175902480882602,0.0189921812983656,0.0147783251231527
"14","pa_sack_pct_diff",0.0172336219743786,0.01464172410619,0.0135467980295567
"15","pa_adot_Bad",0.0170601382718597,0.026552051919314,0.020935960591133
"16","npa_pressure_rate_Bad",0.0166212852806058,0.0131415978805021,0.0123152709359606
"17","pa_qbr_Bad",0.0146476722246409,0.0188276777845523,0.0160098522167488
"18","grade_difference_Bad",0.0144854642216135,0.00646302863272517,0.0184729064039409
"19","pa_acc_pct_Bad",0.014420402892021,0.0222740491833608,0.0197044334975369
"20","pa_pressure_rate_Bad",0.0125766147910805,0.0169055840968393,0.0135467980295567
"21","npa_twp_rate_Good",0.0121302524903165,0.0180097170995251,0.0172413793103448
"22","qbr_difference_Bad",0.0118138769671703,0.0191266093775205,0.0172413793103448
"23","npa_btt_rate_Good",0.0114043175711994,0.00732200127410478,0.00862068965517241
"24","pa_qbr_Good",0.0112528269179517,0.00561453682463561,0.00862068965517241
"25","ypa_difference_Bad",0.010655426078972,0.01347425041536,0.0110837438423645
"26","twp_difference_Bad",0.0105893419317657,0.0159126390647087,0.0135467980295567
"27","npa_acc_pct_Good",0.0105377773476426,0.00623837424959512,0.0123152709359606
"28","npa_scr_rate_diff",0.0105151814783285,0.0190231681098318,0.0160098522167488
"29","npa_acc_pct_Bad",0.0103141749644027,0.00664530399429114,0.00862068965517241
"30","acc_pct_difference_Good",0.00999564139491439,0.0072126360571652,0.0123152709359606
"31","pa_sack_pct_Good",0.0098264583439927,0.0150094646481493,0.0135467980295567
"32","npa_sack_pct_Good",0.00973358391055468,0.0139837100509369,0.0123152709359606
"33","grade_difference_Good",0.00949497649645108,0.00885448137647062,0.0135467980295567
"34","npa_ypa_Bad",0.00943565060427524,0.011229985026079,0.0110837438423645
"35","npa_pressure_rate_diff",0.00926778375162352,0.0143519062813001,0.0147783251231527
"36","pressure_rate_difference_Bad",0.00919412297176695,0.0167096380831558,0.0147783251231527
"37","npa_pressure_rate_Good",0.00917246715583944,0.00887316460103113,0.0135467980295567
"38","pa_pressure_rate_diff",0.0087725670863556,0.0114113490108372,0.0110837438423645
"39","sack_rate_difference_Bad",0.00834615775842647,0.00830446547294532,0.00985221674876847
"40","pa_scr_rate_diff",0.0078337563984306,0.0169898864515635,0.0123152709359606
"41","pa_rate_Bad",0.00761914072792088,0.015943170187771,0.00985221674876847
"42","scr_rate_difference_diff",0.00743514905676424,0.00786244772114786,0.00862068965517241
"43","sack_rate_difference_diff",0.00718747340099024,0.0040829680990776,0.00985221674876847
"44","pa_pressure_rate_Good",0.00700910290320523,0.00625751316255955,0.00985221674876847
"45","npa_adot_Bad",0.00641325111409003,0.00714063728934664,0.0061576354679803
"46","npa_sack_pct_diff",0.00630304869263517,0.00558263863636157,0.00738916256157635
"47","npa_grade_diff",0.00608040983323439,0.00262476520654988,0.00738916256157635
"48","ttt_difference_Good",0.0059707021442123,0.0133667079520361,0.00985221674876847
"49","btt_difference_diff",0.00547264678947992,0.00285534353893083,0.0061576354679803
"50","adot_difference_Bad",0.00533035902418266,0.00862299166728185,0.00738916256157635
"51","pa_adot_diff",0.00514715793668888,0.00741815152733082,0.00862068965517241
"52","ypa_difference_Good",0.00512223169849977,0.0018642212604159,0.0061576354679803
"53","pa_qbr_diff",0.00498894238115892,0.00468675523426485,0.00738916256157635
"54","pa_scr_rate_Good",0.00490462447176265,0.00289134292284011,0.0061576354679803
"55","ttt_difference_Bad",0.00485906894112077,0.00396859030969495,0.00738916256157635
"56","scr_rate_difference_Good",0.00458876128388867,0.00370383534702039,0.00492610837438424
"57","npa_btt_rate_diff",0.00439114439741742,0.00349649712323911,0.0061576354679803
"58","pa_btt_rate_Bad",0.00436513419490931,0.00426752190266313,0.00492610837438424
"59","npa_time_to_throw_Good",0.00396150448523157,0.00550562729609994,0.0061576354679803
"60","pa_acc_pct_diff",0.00385280540802312,0.000785606808349305,0.00369458128078818
"61","pa_ypa_Good",0.0038386616810015,0.00161769383389793,0.0061576354679803
"62","pa_btt_rate_Good",0.00358979397329834,0.00195353618758322,0.0061576354679803
"63","npa_scr_rate_Good",0.00358223679641793,0.00461885766208153,0.00492610837438424
"64","scr_rate_difference_Bad",0.00343749451590488,0.00911467945510603,0.0061576354679803
"65","qbr_difference_Good",0.0034141787831071,0.00469267918351575,0.00492610837438424
"66","pressure_rate_difference_Good",0.0033003483238119,0.00267534661938444,0.00369458128078818
"67","ypa_difference_diff",0.00327645941785855,0.00177171651442117,0.00369458128078818
