"","Feature","Gain","Cover","Frequency"
"1","more_grade_Good",0.130102110624387,0.0906087442779858,0.0625978090766823
"2","more_grade_Bad",0.0966942675777228,0.0680340980024969,0.0438184663536776
"3","less_btt_rate_Bad",0.0647071027635618,0.0629948241781107,0.0500782472613459
"4","less_grade_Good",0.0479280716755359,0.0745545932168123,0.0579029733959311
"5","less_sack_pct_Bad",0.0461661751975371,0.0612229504785685,0.0438184663536776
"6","less_sack_pct_diff",0.0373611528044476,0.0333079744069913,0.0250391236306729
"7","less_sack_pct_Good",0.0331712889659337,0.0486962910944653,0.0344287949921753
"8","less_grade_Bad",0.0303782653298879,0.0300776373283396,0.0234741784037559
"9","more_sack_pct_Bad",0.0285733672438714,0.0324496722846442,0.0234741784037559
"10","less_qbr_Good",0.0235724139307899,0.0278167915106117,0.0219092331768388
"11","more_sack_pct_Good",0.0217924596591648,0.0246508270911361,0.0250391236306729
"12","adot_difference_diff",0.0187129457261115,0.038574178110695,0.0328638497652582
"13","more_qbr_Good",0.0186688986492477,0.013352450062422,0.0109546165884194
"14","less_rate_Bad",0.0177284558610116,0.0158987463587183,0.0219092331768388
"15","sack_rate_difference_Good",0.0174733162259394,0.0235493393674573,0.0250391236306729
"16","less_qbr_Bad",0.016812955211736,0.0230148512276321,0.0203442879499218
"17","more_pressure_rate_Bad",0.0147397804374069,0.0176972794423637,0.0172143974960876
"18","more_twp_rate_diff",0.0141327751938314,0.013382360590928,0.0203442879499218
"19","more_ypa_Bad",0.0129376476499969,0.0150638524760716,0.0109546165884194
"20","sack_rate_difference_diff",0.0118560908612894,0.00840225759467332,0.0109546165884194
"21","more_ypa_Good",0.0109838900467216,0.00582930191427382,0.0109546165884194
"22","acc_pct_difference_diff",0.010902938254678,0.0194229868913858,0.0172143974960876
"23","adot_difference_Bad",0.0101775973306578,0.00887822513524761,0.0125195618153365
"24","twp_difference_diff",0.00952288419382635,0.0257152517686226,0.0172143974960876
"25","more_grade_diff",0.00908012478665674,0.0110155274656679,0.0125195618153365
"26","more_btt_rate_Bad",0.00852217867131199,0.00773707344985435,0.00938967136150235
"27","more_pressure_rate_Good",0.00842238582172278,0.00423233978360383,0.0109546165884194
"28","pressure_rate_difference_diff",0.00813466575847655,0.00432142114024137,0.0125195618153365
"29","more_scr_rate_Bad",0.00742352746171289,0.00436953807740325,0.00938967136150235
"30","qbr_difference_Good",0.00708760692854293,0.00769610903037869,0.0109546165884194
"31","more_adot_diff",0.0067063638967799,0.00309313878485227,0.00782472613458529
"32","btt_difference_Good",0.00657073986432351,0.0091266125676238,0.00938967136150235
"33","sack_rate_difference_Bad",0.00605598593725488,0.00128030066583437,0.00625978090766823
"34","grade_difference_Good",0.00601722610127404,0.00168409280066583,0.00782472613458529
"35","less_ypa_Good",0.00595005221476819,0.00363152829796088,0.00625978090766823
"36","acc_pct_difference_Good",0.00579121718226989,0.00346962130669996,0.00782472613458529
"37","less_adot_diff",0.00565733517903256,0.00503472222222222,0.00938967136150235
"38","less_btt_rate_diff",0.00535718593207715,0.00833723470661673,0.00938967136150235
"39","more_time_to_throw_diff",0.00530075407042152,0.00260806803995006,0.00625978090766823
"40","more_sack_pct_diff",0.00527603476376315,0.00284215043695381,0.00625978090766823
"41","qbr_difference_diff",0.00523128693794925,0.0236481741573034,0.0125195618153365
"42","less_ypa_diff",0.0052259301666863,0.00914741989180191,0.00782472613458529
"43","pressure_rate_difference_Bad",0.00513570821578803,0.00108978360382855,0.00625978090766823
"44","btt_difference_Bad",0.00512541771955001,0.00141749895963379,0.00625978090766823
"45","less_adot_Bad",0.00509760179783598,0.00215941011235955,0.00938967136150235
"46","scr_rate_difference_diff",0.00492290252954254,0.00303916978776529,0.00782472613458529
"47","less_btt_rate_Good",0.00465635321042909,0.000958437369954224,0.00469483568075117
"48","pressure_rate_difference_Good",0.00458322945014186,0.000699646275488972,0.00469483568075117
"49","more_btt_rate_Good",0.00457189264734236,0.00388576779026217,0.00625978090766823
"50","less_qbr_diff",0.00449372584021754,0.00449633270911361,0.00625978090766823
"51","less_acc_pct_Good",0.00444412261582048,0.000674937578027466,0.00469483568075117
"52","twp_difference_Good",0.00440610625227624,0.00217501560549313,0.00469483568075117
"53","scr_rate_difference_Bad",0.00428151786392531,0.0030027569704536,0.00625978090766823
"54","less_twp_rate_diff",0.0042755864198832,0.00316336350395339,0.00625978090766823
"55","more_scr_rate_diff",0.00422587429248133,0.00170359966708281,0.00625978090766823
"56","more_adot_Bad",0.0042194787540957,0.00316856533499792,0.00469483568075117
"57","ypa_difference_Bad",0.00396358852600574,0.000611865376612568,0.00469483568075117
"58","btt_difference_diff",0.00392934439500463,0.00136613087806908,0.00469483568075117
"59","less_rate_Good",0.00371080705984506,0.000883661048689139,0.00469483568075117
"60","ypa_difference_diff",0.00331637880620493,0.00263927902621723,0.00469483568075117
"61","ttt_difference_diff",0.00299066855802138,0.00243640761548065,0.00469483568075117
"62","acc_pct_difference_Bad",0.00298755246608216,0.00535593528922181,0.00469483568075117
"63","less_twp_rate_Bad",0.00287022497614731,0.00295854140657511,0.00469483568075117
"64","less_pressure_rate_Good",0.00271499819339837,0.00628121098626717,0.00469483568075117
"65","more_qbr_diff",0.00263234667676442,0.00333762484394507,0.00469483568075117
"66","qbr_difference_Bad",0.00252544518353701,0.0030352684144819,0.00312989045383412
"67","less_twp_rate_Good",0.00248161926354449,0.00984966708281315,0.00625978090766823
"68","less_adot_Good",0.00245086631156259,0.000967540574282147,0.00469483568075117
