"","Feature","Gain","Cover","Frequency"
"1","more_pressure_rate_Good",0.0692985239606761,0.0460351260670611,0.0423728813559322
"2","less_qbr_Bad",0.0628561797295379,0.0436550361024178,0.0466101694915254
"3","btt_difference_Good",0.0592993357187026,0.036620046649262,0.0423728813559322
"4","less_btt_rate_Bad",0.039844713809266,0.0200759773847587,0.0254237288135593
"5","more_grade_Good",0.0376417223470757,0.0211864353672094,0.0211864406779661
"6","less_qbr_Good",0.037570896482278,0.0282101447731395,0.0254237288135593
"7","more_sack_pct_Good",0.0280323907178947,0.0120959706417971,0.0169491525423729
"8","acc_pct_difference_Good",0.0255916152113994,0.0222831066252731,0.0254237288135593
"9","less_pressure_rate_Good",0.02484505064092,0.0120069836025713,0.0169491525423729
"10","more_ypa_Good",0.0235103814261255,0.0112023402337978,0.0127118644067797
"11","more_ypa_Bad",0.0209029879132374,0.0203755253055326,0.0169491525423729
"12","more_btt_rate_Bad",0.0205072967240791,0.0246055430152068,0.0169491525423729
"13","more_sack_pct_Bad",0.0203651575142615,0.0229699361674661,0.0169491525423729
"14","grade_difference_Good",0.0200783277962675,0.0125170924048935,0.0127118644067797
"15","more_grade_Bad",0.0185538784306938,0.0134984565135379,0.0169491525423729
"16","less_ypa_Bad",0.0184438400212985,0.0163924152962454,0.0127118644067797
"17","more_scr_rate_diff",0.0174057258308611,0.016097880729794,0.0169491525423729
"18","less_acc_pct_Good",0.0169955590607763,0.00320604008928784,0.0127118644067797
"19","less_ypa_Good",0.0167299218240905,0.0165891894534065,0.0127118644067797
"20","more_time_to_throw_Good",0.0164590270904294,0.0210410480918547,0.0169491525423729
"21","less_qbr_diff",0.0154767544428215,0.00972340070863763,0.0169491525423729
"22","grade_difference_Bad",0.0150903861230828,0.0148971823695369,0.0169491525423729
"23","qbr_difference_Bad",0.0148832282894939,0.0112850605801203,0.0169491525423729
"24","btt_difference_diff",0.0143480767537948,0.0147605684642466,0.0127118644067797
"25","more_btt_rate_Good",0.0141706187666368,0.0118641030043779,0.00847457627118644
"26","more_grade_diff",0.0132789491019976,0.00355822823044886,0.0127118644067797
"27","more_acc_pct_diff",0.0128809268158269,0.036620046649262,0.0254237288135593
"28","sack_rate_difference_diff",0.0125307641533343,0.010373883431992,0.0127118644067797
"29","acc_pct_difference_Bad",0.0121101279481983,0.0126298928771515,0.0169491525423729
"30","ttt_difference_diff",0.0117956568867051,0.00855528915147725,0.00847457627118644
"31","more_acc_pct_Bad",0.0116383488413772,0.0162984149026971,0.0169491525423729
"32","more_pressure_rate_Bad",0.0110328763853472,0.00626042621031773,0.00847457627118644
