"","pbp_posteam","pbp_week","pbp_season","mixed_xtd"
"1245","DAL",3,2018,1.1425756337401
"1246","DAL",3,2019,2.48624401563913
"1247","DAL",3,2020,2.56222864443607
"1248","DAL",3,2021,4.20768395828831
"1249","DAL",3,2022,3.16719298634429
"1250","DAL",3,2023,3.5028768482554
"1251","DAL",3,2024,1.89058249305159
"1252","DAL",4,2016,3.11662360338231
"1253","DAL",4,2017,2.61397781162164
"1254","DAL",4,2018,3.07515413298712
"1255","DAL",4,2019,1.67801217901688
"1256","DAL",4,2020,3.66731573181769
"1257","DAL",4,2021,2.27850413000931
"1258","DAL",4,2022,1.38972058828999
"1259","DAL",4,2023,4.44159864189175
"1260","DAL",4,2024,0.590053588191715
"1261","DAL",5,2016,1.50364482137343
"1262","DAL",5,2017,2.86936056790378
"1263","DAL",5,2018,1.94644454599856
"1264","DAL",5,2019,1.71094908617841
"1265","DAL",5,2020,2.99834406236721
"1266","DAL",5,2021,3.35349054815162
"1267","DAL",5,2022,0.588421967733164
"1268","DAL",5,2023,0.450700775400711
"1269","DAL",5,2024,2.70222952213871
"1270","DAL",6,2016,2.89824613513373
"1271","DAL",6,2018,2.20996517927743
"1272","DAL",6,2019,2.93999859027269
"1273","DAL",6,2020,2.53228183169704
"1274","DAL",6,2021,4.85420183272907
"1275","DAL",6,2022,1.35391819943758
"1276","DAL",6,2023,2.01116965627816
"1277","DAL",6,2024,2.56724905578548
"1278","DAL",7,2017,3.96502187206207
"1279","DAL",7,2018,1.58936037385878
"1280","DAL",7,2019,3.11975366306935
"1281","DAL",7,2020,0.692801380957917
"1282","DAL",7,2022,3.71860251291951
"1283","DAL",8,2016,3.67364556851584
"1284","DAL",8,2017,2.41453519604925
"1285","DAL",8,2020,1.57445869178567
"1286","DAL",8,2021,1.26639528971772
"1287","DAL",8,2022,2.35995185500365
"1288","DAL",8,2023,2.22401319675972
"1289","DAL",8,2024,2.19388317425764
"1290","DAL",9,2016,3.24073940848975
"1291","DAL",9,2017,2.89741002314546
"1292","DAL",9,2018,2.94694027273074
"1293","DAL",9,2019,1.63558557790762
"1294","DAL",9,2020,2.20347360266712
"1295","DAL",9,2021,1.76989300453799
"1296","DAL",9,2023,3.62544757278156
"1297","DAL",9,2024,2.06362949514589
"1298","DAL",10,2016,0.848906392237912
"1299","DAL",10,2017,1.00886225728116
"1300","DAL",10,2018,3.94328328339048
"1301","DAL",10,2019,2.18434188887635
"1302","DAL",10,2021,4.42029809898796
"1303","DAL",10,2022,2.50969475831102
"1304","DAL",10,2023,5.39101486914786
"1305","DAL",10,2024,1.39688076991147
"1306","DAL",11,2016,2.55838008318368
"1307","DAL",11,2017,1.50612555172544
"1308","DAL",11,2018,1.80564231154028
"1309","DAL",11,2019,2.96430200911859
"1310","DAL",11,2020,2.89410959498144
"1311","DAL",11,2021,1.45372847956515
"1312","DAL",11,2022,3.4385725026654
"1313","DAL",11,2023,2.16033387741418
"1314","DAL",11,2024,1.0033963301481
"1315","DAL",12,2016,2.33855931432613
"1316","DAL",12,2017,1.22385112781124
"1317","DAL",12,2018,2.0220543215878
"1318","DAL",12,2019,1.32493151356868
"1319","DAL",12,2020,1.35152337415093
"1320","DAL",12,2021,1.92984147588007
"1321","DAL",12,2022,2.85515142832664
"1322","DAL",12,2023,1.79978628425968
"1323","DAL",12,2024,1.47826197857352
"1324","DAL",13,2016,1.2767666882647
"1325","DAL",13,2017,4.05682172040822
"1326","DAL",13,2018,1.59284520058659
"1327","DAL",13,2019,2.21988720813121
"1328","DAL",13,2020,3.49453981037772
"1329","DAL",13,2021,1.13699154010635
"1330","DAL",13,2022,2.72881238106759
"1331","DAL",13,2023,4.9657944729286
"1332","DAL",13,2024,2.63583640750169
"1333","DAL",14,2016,0.720671103143287
"1334","DAL",14,2017,1.99826494577691
"1335","DAL",14,2018,2.68815196433137
"1336","DAL",14,2019,2.82718638725394
"1337","DAL",14,2020,2.88203566838463
"1338","DAL",14,2021,2.29841524483126
"1339","DAL",14,2022,3.5571549016047
"1340","DAL",14,2023,3.25693599243467
"1341","DAL",14,2024,1.62462116146041
"1342","DAL",15,2016,2.5761751191923
"1343","DAL",15,2017,2.82756392521443
"1344","DAL",15,2018,1.73701169117536
"1345","DAL",15,2019,2.94435196435326
"1346","DAL",15,2020,2.53382670964522
"1347","DAL",15,2021,2.11910861020272
"1348","DAL",15,2022,3.08264220487349
"1349","DAL",15,2023,1.21891599507609
"1350","DAL",15,2024,1.74568389563497
"1351","DAL",16,2016,2.12085694553272
"1352","DAL",16,2017,1.41055379392215
"1353","DAL",16,2018,2.06307261716876
"1354","DAL",16,2019,0.96668040824103
"1355","DAL",16,2020,3.02698401255657
"1356","DAL",16,2021,3.40780880292116
"1357","DAL",16,2022,3.69174003673249
"1358","DAL",16,2023,2.89403748001361
"1359","DAL",16,2024,1.89659961883028
"1360","DAL",17,2016,1.28267057742133
"1361","DAL",17,2017,1.37925497432644
"1362","DAL",17,2018,2.46739422240646
"1363","DAL",17,2019,1.69374277998678
"1364","DAL",17,2020,2.40354333458974
"1365","DAL",17,2021,1.9006756682381
"1366","DAL",17,2022,2.55160379355306
"1367","DAL",17,2023,1.8072948389217
"1368","DAL",17,2024,1.45273256465941
"1369","DAL",18,2021,3.11272633164585
"1370","DAL",18,2022,1.03262208520455
"1371","DAL",18,2023,4.0145909137056
"1372","DAL",18,2024,3.96482006973397
"1373","DAL",28,2018,3.06693429659665
"1374","DAL",28,2021,1.49374718095244
"1375","DAL",28,2022,3.30254931841568
"1376","DAL",28,2023,4.407170816383
"1377","DAL",29,2016,2.61263889396956
"1378","DAL",29,2018,2.3312827084188
"1379","DAL",29,2022,1.60158059237621
"1380","DEN",1,2016,2.79260306142338
"1381","DEN",1,2017,4.73580075850699
"1382","DEN",1,2018,1.11755195376121
"1383","DEN",1,2019,2.65700390579757
"1384","DEN",1,2020,3.54534505291691
"1385","DEN",1,2021,2.54842778617823
"1386","DEN",1,2022,4.13113974606165
"1387","DEN",1,2023,2.22203364793964
"1388","DEN",1,2024,1.8770950992842
"1389","DEN",2,2016,1.83457338923381
"1390","DEN",2,2017,3.11269665727822
"1391","DEN",2,2018,3.68425403243058
"1392","DEN",2,2019,2.45616155400374
"1393","DEN",2,2020,1.89290902278923
"1394","DEN",2,2021,1.83091480034195
"1395","DEN",2,2022,2.69372968552989
"1396","DEN",2,2023,2.36300275308804
"1397","DEN",2,2024,1.34733502474237
"1398","DEN",3,2016,2.95320885866535
"1399","DEN",3,2017,1.45487759918861
"1400","DEN",3,2018,1.32570090801665
"1401","DEN",3,2019,3.59675549795978
"1402","DEN",3,2020,0.973020227010549
"1403","DEN",3,2021,4.35399586445633
"1404","DEN",3,2022,1.30675730673395
"1405","DEN",3,2023,2.23578969906537
"1406","DEN",3,2024,3.06652079368603
"1407","DEN",4,2016,3.22585973629005
"1408","DEN",4,2017,1.72141393939069
"1409","DEN",4,2018,1.77833375332443
"1410","DEN",4,2019,1.53555148312027
"1411","DEN",4,2020,2.19278255010901
"1412","DEN",4,2021,1.6092164270279
"1413","DEN",4,2022,1.6301465332309
"1414","DEN",4,2023,1.74877169991069
"1415","DEN",4,2024,1.1985890958602
"1416","DEN",5,2016,1.38915717259134
"1417","DEN",5,2018,2.85250722454225
"1418","DEN",5,2019,1.20648006252082
"1419","DEN",5,2021,2.83823146540245
"1420","DEN",5,2022,2.9757556974905
"1421","DEN",5,2023,2.17079001268341
"1422","DEN",5,2024,2.40635102966048
"1423","DEN",6,2016,1.82750570764657
"1424","DEN",6,2017,3.08257704505694
"1425","DEN",6,2018,2.56875473519463
"1426","DEN",6,2019,1.51669938136501
"1427","DEN",6,2020,3.3051012351175
"1428","DEN",6,2021,1.83932303646389
"1429","DEN",6,2022,1.05259057620081
"1430","DEN",6,2023,0.548213941535546
"1431","DEN",6,2024,1.01130706805461
"1432","DEN",7,2016,3.48230656893163
"1433","DEN",7,2017,0.504040631642067
"1434","DEN",7,2018,1.60190025970265
"1435","DEN",7,2019,1.26440786917531
"1436","DEN",7,2020,1.81289227854383
"1437","DEN",7,2021,1.69777582885594
"1438","DEN",7,2022,1.95054569406001
"1439","DEN",7,2023,1.64796811857858
"1440","DEN",7,2024,1.50405931574018
"1441","DEN",8,2016,3.9431034184548
"1442","DEN",8,2017,1.54569231597277
"1443","DEN",8,2018,3.24246186741208
"1444","DEN",8,2019,2.01562712003326
"1445","DEN",8,2020,1.58030123694697
"1446","DEN",8,2021,0.822035685926731
"1447","DEN",8,2022,2.32721204994278
"1448","DEN",8,2023,3.00120798409382
"1449","DEN",8,2024,4.16800346937532
"1450","DEN",9,2016,0.528560402984121
"1451","DEN",9,2017,2.5786218716087
"1452","DEN",9,2018,1.29881686632703
"1453","DEN",9,2019,0.741842092647415
"1454","DEN",9,2020,2.12857973989559
"1455","DEN",9,2021,3.01381816720776
"1456","DEN",9,2024,3.94789770625575
"1457","DEN",10,2016,2.98644639987602
"1458","DEN",10,2017,1.22284329509378
"1459","DEN",10,2020,2.47870462625146
"1460","DEN",10,2021,2.99297774263882
"1461","DEN",10,2022,0.810628924801565
"1462","DEN",10,2023,1.79745808193773
"1463","DEN",10,2024,1.32300809795037
"1464","DEN",11,2017,2.30426265048903
"1465","DEN",11,2018,1.66843808503053
"1466","DEN",11,2019,4.97103733882613
"1467","DEN",11,2020,2.02131591511554
"1468","DEN",11,2022,1.86576465683361
"1469","DEN",11,2023,1.5012934573164
"1470","DEN",11,2024,2.05302977829181
"1471","DEN",12,2016,2.03059937245954
"1472","DEN",12,2017,2.01598306784841
"1473","DEN",12,2018,1.96279756877414
"1474","DEN",12,2019,0.394085604995772
"1475","DEN",12,2020,0.253763322585377
"1476","DEN",12,2021,2.4529035100209
"1477","DEN",12,2022,2.2808509157934
"1478","DEN",12,2023,3.06774359727025
"1479","DEN",12,2024,1.46285200479307
"1480","DEN",13,2016,0.988322314952818
"1481","DEN",13,2017,0.889922526726114
"1482","DEN",13,2018,1.04633766391268
"1483","DEN",13,2019,1.82827735166202
"1484","DEN",13,2020,1.41733983775701
"1485","DEN",13,2021,1.44657304917018
"1486","DEN",13,2022,0.512746430290372
"1487","DEN",13,2023,2.44148682628307
"1488","DEN",13,2024,3.05171237250526
"1489","DEN",14,2016,2.91695172917348
"1490","DEN",14,2017,3.12552667774928
"1491","DEN",14,2018,2.83881472737925
"1492","DEN",14,2019,2.93541563278341
"1493","DEN",14,2020,2.35674649570068
"1494","DEN",14,2021,3.14256272961252
"1495","DEN",14,2022,2.24132802101531
"1496","DEN",14,2023,2.24273307912715
"1497","DEN",15,2016,1.08076971825134
"1498","DEN",15,2017,1.95609191033687
"1499","DEN",15,2018,2.45547241803182
"1500","DEN",15,2019,1.10046917696718
"1501","DEN",15,2020,1.30407808001417
"1502","DEN",15,2021,1.05724930153153
"1503","DEN",15,2022,1.94667850548162
"1504","DEN",15,2023,3.37797868223623
"1505","DEN",15,2024,1.35334758703439
"1506","DEN",16,2016,1.44874844120298
"1507","DEN",16,2017,0.964396247157
"1508","DEN",16,2018,1.15316621911801
"1509","DEN",16,2019,2.90621829020409
"1510","DEN",16,2020,2.12670030709669
"1511","DEN",16,2021,0.900365675452276
"1512","DEN",16,2022,1.16104431689938
"1513","DEN",16,2023,3.07079201529434
"1514","DEN",16,2024,2.44789043120889
"1515","DEN",17,2016,2.15856658663208
"1516","DEN",17,2017,1.84187873722384
"1517","DEN",17,2018,2.4445822789159
"1518","DEN",17,2019,1.14070024922233
"1519","DEN",17,2020,3.05575251009923
"1520","DEN",17,2021,2.71896755465765
"1521","DEN",17,2022,1.2893271149529
"1522","DEN",17,2023,1.63484044512117
"1523","DEN",17,2024,1.41971044606377
"1524","DEN",18,2021,1.84132498646868
"1525","DEN",18,2022,2.33756942743509
"1526","DEN",18,2023,2.02410281700541
"1527","DEN",18,2024,3.1881806803485
"1528","DEN",28,2024,0.480107476946186
"1529","DET",1,2016,2.79073313149976
"1530","DET",1,2017,2.26568967381799
"1531","DET",1,2018,2.46672140840425
"1532","DET",1,2019,1.61768226886671
"1533","DET",1,2020,2.97092340576083
"1534","DET",1,2021,2.63808275714394
"1535","DET",1,2022,3.71075766342607
"1536","DET",1,2023,1.21109217841567
"1537","DET",1,2024,3.34578139304209
"1538","DET",2,2016,1.80225194404522
"1539","DET",2,2017,1.42872945077771
"1540","DET",2,2018,1.79901805947177
"1541","DET",2,2019,0.877389743292575
"1542","DET",2,2020,1.958023176024
"1543","DET",2,2021,1.98750919490696
"1544","DET",2,2022,3.17480283661359
"1545","DET",2,2023,2.18517860022268
"1546","DET",2,2024,2.87105382587041
"1547","DET",3,2016,2.39154933548598
"1548","DET",3,2017,2.24122725055213
"1549","DET",3,2018,2.5951130853254
"1550","DET",3,2019,3.21773691115719
"1551","DET",3,2020,2.90099524221209
"1552","DET",3,2021,2.72980342264203
"1553","DET",3,2022,1.72952661192397
"1554","DET",3,2023,2.2145761304173
"1555","DET",3,2024,1.83674886928597
"1556","DET",4,2016,1.84056468637326
"1557","DET",4,2017,1.65786356096128
"1558","DET",4,2018,0.848982723471237
"1559","DET",4,2019,4.54300714302238
"1560","DET",4,2020,2.95200693031387
"1561","DET",4,2021,3.60311427063864
"1562","DET",4,2022,4.50576264938955
"1563","DET",4,2023,3.68027781881771
"1564","DET",4,2024,3.52722866545235
"1565","DET",5,2016,2.58511610416981
"1566","DET",5,2017,2.52009438478476
"1567","DET",5,2018,3.28923933462772
"1568","DET",5,2021,1.14769953169211
"1569","DET",5,2022,2.16486413479823
"1570","DET",5,2023,3.74914830120646
"1571","DET",6,2016,2.90838670241037
"1572","DET",6,2017,2.0765093483165
"1573","DET",6,2019,3.72066267494951
"1574","DET",6,2020,4.97198142212712
"1575","DET",6,2021,1.39631194150671
"1576","DET",6,2023,1.34805780597155
"1577","DET",6,2024,3.31130609462053
"1578","DET",7,2016,2.22783982976204
"1579","DET",7,2018,3.11636361952075
"1580","DET",7,2019,2.61896349883533
"1581","DET",7,2020,1.99637143803999
"1582","DET",7,2021,1.30895052452939
"1583","DET",7,2022,1.11509098346038
"1584","DET",7,2023,1.53562320950899
"1585","DET",7,2024,0.906024352207896
"1586","DET",8,2016,1.22825504079768
"1587","DET",8,2017,4.40188232246753
"1588","DET",8,2018,1.57209694888674
"1589","DET",8,2019,1.34916362485785
"1590","DET",8,2020,1.75344658053998
"1591","DET",8,2021,1.22320863140385
"1592","DET",8,2022,2.54261293638836
"1593","DET",8,2023,2.5585762017424
"1594","DET",8,2024,3.34480934966246
"1595","DET",9,2016,1.22429195724176
"1596","DET",9,2017,3.94321488324573
"1597","DET",9,2018,1.66096375769581
"1598","DET",9,2019,3.68171366522405
"1599","DET",9,2020,2.93036155630637
"1600","DET",9,2022,2.97697707146839
"1601","DET",9,2024,1.8599224397753
"1602","DET",10,2017,1.31433689928483
"1603","DET",10,2018,2.48555225309929
"1604","DET",10,2019,1.42886115205341
"1605","DET",10,2020,1.0038974558319
"1606","DET",10,2021,0.981690215379665
"1607","DET",10,2022,2.78327599022597
"1608","DET",10,2023,4.25568270321539
"1609","DET",10,2024,1.46042240024603
"1610","DET",11,2016,1.54252660896372
"1611","DET",11,2017,1.47591242073455
"1612","DET",11,2018,1.43144070020026
"1613","DET",11,2019,1.70103868911677
"1614","DET",11,2020,0.335774933912886
"1615","DET",11,2021,0.377719626876063
"1616","DET",11,2022,3.94390811091497
"1617","DET",11,2023,3.02523484268768
"1618","DET",11,2024,3.40727744424439
"1619","DET",12,2016,1.69336371435461
"1620","DET",12,2017,1.57854279829284
"1621","DET",12,2018,2.59823960243874
"1622","DET",12,2019,2.32608164268196
"1623","DET",12,2020,2.98890782807784
"1624","DET",12,2021,0.685650931025069
"1625","DET",12,2022,4.16711018954526
"1626","DET",12,2023,1.98299638994056
"1627","DET",12,2024,2.96219070623388
"1628","DET",13,2016,2.94048047016462
"1629","DET",13,2017,2.21807395311102
"1630","DET",13,2018,2.38592824198244
"1631","DET",13,2019,1.93729700787678
"1632","DET",13,2020,2.66423399653823
"1633","DET",13,2021,2.0522708722724
"1634","DET",13,2022,3.53627977439048
"1635","DET",13,2023,2.21664105769251
"1636","DET",13,2024,3.44579428511051
"1637","DET",14,2016,1.89991751331791
"1638","DET",14,2017,1.43681286740213
"1639","DET",14,2018,0.998545770047649
"1640","DET",14,2019,1.36619047912611
"1641","DET",14,2020,3.29809441689296
"1642","DET",14,2021,2.1226934209129
"1643","DET",14,2022,1.69364725593197
"1644","DET",14,2023,1.19349557020856
"1645","DET",14,2024,4.85177932125701
"1646","DET",15,2016,1.44426730685943
"1647","DET",15,2017,2.4540892820944
"1648","DET",15,2018,2.08785419598335
"1649","DET",15,2019,2.66922082004768
"1650","DET",15,2020,3.51783452049976
"1651","DET",15,2021,1.1822175049285
"1652","DET",15,2022,2.4057065153189
"1653","DET",15,2023,2.89008374849659
"1654","DET",15,2024,2.8486649356907
"1655","DET",16,2016,3.55202444716308
"1656","DET",16,2017,1.45084217283157
"1657","DET",16,2018,1.17444518108497
"1658","DET",16,2019,1.26327564754132
"1659","DET",16,2020,0.386722214630887
"1660","DET",16,2021,2.06803949668281
"1661","DET",16,2022,3.64711514576618
"1662","DET",16,2023,4.11293334848192
"1663","DET",16,2024,3.41319869398451
"1664","DET",17,2016,2.60658643267114
"1665","DET",17,2017,2.09950077557069
"1666","DET",17,2018,2.76433617918842
"1667","DET",17,2019,1.88175068695675
"1668","DET",17,2020,2.75540326399288
"1669","DET",17,2021,3.42710447590062
"1670","DET",17,2022,2.95250339755337
"1671","DET",17,2023,2.74941729076199
"1672","DET",17,2024,3.69947038524397
"1673","DET",18,2021,2.10802389903899
"1674","DET",18,2022,2.61331930809565
"1675","DET",18,2023,2.87081132158375
"1676","DET",18,2024,1.48695103894971
"1677","DET",28,2016,0.337207213490376
"1678","DET",28,2023,2.63463733815436
"1679","DET",29,2023,3.98955941746585
"1680","DET",29,2024,2.5964574337033
"1681","DET",30,2023,3.89799647313151
"1682","GB",1,2016,3.5682421720933
"1683","GB",1,2017,1.12212407321797
"1684","GB",1,2018,1.35840619302884
"1685","GB",1,2019,0.891208371604801
"1686","GB",1,2020,4.98935629954547
"1687","GB",1,2021,1.19282157455975
"1688","GB",1,2022,2.21930776310967
"1689","GB",1,2023,3.10463387373997
"1690","GB",1,2024,3.13622490845547
"1691","GB",2,2016,2.62284900153132
"1692","GB",2,2017,2.07842086489653
"1693","GB",2,2018,1.74518715948867
"1694","GB",2,2019,1.83989931192937
"1695","GB",2,2020,2.311410467442
"1696","GB",2,2021,3.38360181291629
"1697","GB",2,2022,1.801743818669
"1698","GB",2,2023,1.313813047748
"1699","GB",2,2024,1.2275907430797
"1700","GB",3,2016,2.44605975453193
"1701","GB",3,2017,3.8885579983374
"1702","GB",3,2018,1.64456182231894
"1703","GB",3,2019,2.2723420435362
"1704","GB",3,2020,4.68953961649828
"1705","GB",3,2021,3.26376222135101
"1706","GB",3,2022,1.85757017932725
"1707","GB",3,2023,3.85396648498113
"1708","GB",3,2024,2.05789321164286
"1709","GB",4,2017,3.8156855552266
"1710","GB",4,2018,2.602945712449
"1711","GB",4,2019,5.12863392872418
"1712","GB",4,2020,3.40188705097435
"1713","GB",4,2021,3.10763304492428
"1714","GB",4,2022,1.47800987571011
"1715","GB",4,2023,2.03902823984401
"1716","GB",4,2024,2.36261458830695
"1717","GB",5,2016,2.76455138228394
"1718","GB",5,2017,2.6868486170966
"1719","GB",5,2018,3.17565896760214
"1720","GB",5,2019,3.47184257933242
"1721","GB",5,2021,2.35045064618551
"1722","GB",5,2022,3.07472015487896
"1723","GB",5,2023,1.89578307870554
"1724","GB",5,2024,1.2758130012254
"1725","GB",6,2016,2.03447567089579
"1726","GB",6,2017,1.38386397595544
"1727","GB",6,2018,3.96634076364157
"1728","GB",6,2019,2.36561129812679
"1729","GB",6,2020,1.4987098700338
"1730","GB",6,2021,2.09568106108897
"1731","GB",6,2022,0.855101602167684
"1732","GB",6,2024,2.37840182772428
"1733","GB",7,2016,5.05992507601598
"1734","GB",7,2017,0.83071138109521
"1735","GB",7,2019,2.6951633447673
"1736","GB",7,2020,3.06671885624114
"1737","GB",7,2021,1.91533774603275
"1738","GB",7,2022,1.239147259221
"1739","GB",7,2023,1.82785476531491
"1740","GB",7,2024,1.53014712792296
"1741","GB",8,2016,3.349106737766
"1742","GB",8,2018,1.47070533616148
"1743","GB",8,2019,2.83354949437055
"1744","GB",8,2020,2.77861541627359
"1745","GB",8,2021,5.93479141956789
"1746","GB",8,2022,0.973492531232935
"1747","GB",8,2023,3.38464274633524
"1748","GB",8,2024,2.03527349581673
"1749","GB",9,2016,2.59227682131245
"1750","GB",9,2017,1.96791412108251
"1751","GB",9,2018,2.55962739838068
"1752","GB",9,2019,0.86825042480765
"1753","GB",9,2020,3.35704728319691
"1754","GB",9,2021,1.03043314866886
"1755","GB",9,2022,4.28557002712836
"1756","GB",9,2023,1.75332659879424
"1757","GB",9,2024,2.2580880565243
"1758","GB",10,2016,2.05716999571681
"1759","GB",10,2017,1.37932656343893
"1760","GB",10,2018,2.2377968273346
"1761","GB",10,2019,3.72074079179465
"1762","GB",10,2020,1.51075831757141
"1763","GB",10,2021,3.54885003085148
"1764","GB",10,2022,1.38434193333758
"1765","GB",10,2023,2.59680156519597
"1766","GB",11,2016,2.34215671029238
"1767","GB",11,2017,1.03399626909828
"1768","GB",11,2018,1.0555060957057
"1769","GB",11,2020,2.14663584087881
"1770","GB",11,2021,1.47124971574546
"1771","GB",11,2022,1.60688550695477
"1772","GB",11,2023,1.52723848986393
"1773","GB",11,2024,2.37074622868582
"1774","GB",12,2016,2.44056964463241
"1775","GB",12,2017,1.10706456473514
"1776","GB",12,2018,1.15418538365587
"1777","GB",12,2019,1.8299871903994
"1778","GB",12,2020,2.61598219496659
"1779","GB",12,2021,3.98866503779538
"1780","GB",12,2022,1.76196351406355
"1781","GB",12,2023,2.02243196253491
"1782","GB",12,2024,4.11429799050202
"1783","GB",13,2016,2.34359266677048
"1784","GB",13,2017,2.31681650801625
"1785","GB",13,2018,1.70733482831567
"1786","GB",13,2019,3.55008410980482
"1787","GB",13,2020,2.47213951704178
"1788","GB",13,2022,2.09729698811934
"1789","GB",13,2023,2.71275447571142
"1790","GB",13,2024,2.87843847751569
"1791","GB",14,2016,2.52668567651618
"1792","GB",14,2017,3.35699908769931
"1793","GB",14,2018,1.37037272590261
"1794","GB",14,2019,1.87032211578126
"1795","GB",14,2020,2.16509805212692
"1796","GB",14,2021,3.7248492943908
"1797","GB",14,2023,2.49972117907624
"1798","GB",14,2024,3.38528428314923
"1799","GB",15,2016,2.47281857456215
"1800","GB",15,2017,1.97044018662495
"1801","GB",15,2018,2.04641692602921
"1802","GB",15,2019,1.32309950278861
"1803","GB",15,2020,1.92501165448676
"1804","GB",15,2021,3.58035868429938
"1805","GB",15,2022,3.48242740495179
"1806","GB",15,2023,2.53903895426925
"1807","GB",15,2024,2.24719239066647
"1808","GB",16,2016,2.90194809329293
"1809","GB",16,2017,1.27383474744385
"1810","GB",16,2018,4.01747305007185
"1811","GB",16,2019,1.7105013734991
"1812","GB",16,2020,3.04621538116821
"1813","GB",16,2021,2.76461411703204
"1814","GB",16,2022,4.71535868013923
"1815","GB",16,2023,3.64345624494585
"1816","GB",16,2024,4.03856946569899
"1817","GB",17,2016,2.05961384784381
"1818","GB",17,2017,0.868915449562118
"1819","GB",17,2018,0.670053411638679
"1820","GB",17,2019,2.68267179351384
"1821","GB",17,2020,2.09334642586915
"1822","GB",17,2021,3.52610176848498
"1823","GB",17,2022,3.09440457908022
"1824","GB",17,2023,2.9273271047817
"1825","GB",17,2024,2.88382566732108
"1826","GB",18,2021,3.25609670888256
"1827","GB",18,2022,1.7730252692372
"1828","GB",18,2023,1.93227270507075
"1829","GB",18,2024,0.768805603160528
"1830","GB",28,2016,3.13513176589066
"1831","GB",28,2023,3.08322057817428
"1832","GB",28,2024,1.86251379131185
"1833","GB",29,2016,2.81632227031651
"1834","GB",29,2019,3.77996102837476
"1835","GB",29,2020,4.98506379080753
"1836","GB",29,2021,1.23572988127551
"1837","GB",29,2023,2.64824535555899
"1838","GB",30,2016,3.66183049987024
"1839","GB",30,2019,1.57595443163883
"1840","GB",30,2020,3.87830406393462
"1841","HST",1,2016,2.26295253102108
"1842","HST",1,2017,1.14878449303553
"1843","HST",1,2018,3.4025553668728
"1844","HST",1,2019,1.63990101177843
"1845","HST",1,2020,1.75064707743647
"1846","HST",1,2021,4.45889244777771
"1847","HST",1,2022,0.874054280540447
"1848","HST",1,2023,0.748500990404562
"1849","HST",1,2024,3.00957742997278
"1850","HST",2,2016,2.74163029931076
"1851","HST",2,2017,0.903903911580805
"1852","HST",2,2018,1.40937167126554
"1853","HST",2,2019,1.90197697194932
"1854","HST",2,2020,1.07530608970777
"1855","HST",2,2021,2.11537607309673
"1856","HST",2,2022,1.8290677323374
"1857","HST",2,2023,2.6693836065089
"1858","HST",2,2024,0.761390417547876
"1859","HST",3,2016,0.389647097882306
"1860","HST",3,2017,1.73263373303249
"1861","HST",3,2018,3.38689243767811
"1862","HST",3,2019,1.26202757481659
"1863","HST",3,2020,1.59496499665266
"1864","HST",3,2021,1.02807298041238
"1865","HST",3,2022,3.10991135446526
"1866","HST",3,2023,3.00245611605482
"1867","HST",3,2024,2.06170401411634
"1868","HST",4,2016,1.58095059139911
"1869","HST",4,2017,3.97709492208988
"1870","HST",4,2018,2.79289303100259
"1871","HST",4,2019,1.76392261142325
"1872","HST",4,2020,2.8512010758185
"1873","HST",4,2021,0.862477106095692
"1874","HST",4,2022,0.946275854902955
"1875","HST",4,2023,3.01993565373841
"1876","HST",4,2024,2.91981121115943
"1877","HST",5,2016,1.69210839520634
"1878","HST",5,2017,2.07648159729035
"1879","HST",5,2018,4.74319483742646
"1880","HST",5,2019,3.42548611102561
"1881","HST",5,2020,1.27350189141249
"1882","HST",5,2021,1.41319836325961
"1883","HST",5,2022,1.33360754522855
"1884","HST",5,2023,0.958676756747868
"1885","HST",5,2024,0.55909017354341
"1886","HST",6,2016,2.52451730097122
"1887","HST",6,2017,2.1153044186691
"1888","HST",6,2018,1.99287830963648
"1889","HST",6,2019,4.4360576285472
"1890","HST",6,2020,5.01076474314962
"1891","HST",6,2021,1.21572467980093
"1892","HST",6,2023,3.99049563671893
"1893","HST",6,2024,3.38702120044236
"1894","HST",7,2016,1.11790359790181
"1895","HST",7,2018,1.57887147421991
"1896","HST",7,2019,2.37525811783805
"1897","HST",7,2020,2.94248531241191
"1898","HST",7,2021,0.307704083217995
"1899","HST",7,2022,1.84217453284685
"1900","HST",7,2024,2.22119733574054
"1901","HST",8,2016,2.70971683768644
"1902","HST",8,2017,2.37843325751857
"1903","HST",8,2018,3.14759161214628
"1904","HST",8,2019,2.3307086661727
"1905","HST",8,2021,1.64136273797055
"1906","HST",8,2022,1.17448900735786
"1907","HST",8,2023,2.95569450598743
"1908","HST",8,2024,1.48595485405366
"1909","HST",9,2017,1.99869718114998
"1910","HST",9,2018,1.46511135351658
"1911","HST",9,2019,2.62680693733495
"1912","HST",9,2020,1.51317519999702
"1913","HST",9,2021,2.67824952076668
"1914","HST",9,2022,2.16382226805477
"1915","HST",9,2023,2.42166208664583
"1916","HST",9,2024,2.96872687299655
"1917","HST",10,2016,1.69360410703111
"1918","HST",10,2017,1.46819293657691
"1919","HST",10,2020,1.89789808969027
"1920","HST",10,2022,1.70358473377799
"1921","HST",10,2023,2.78626732923497
"1922","HST",10,2024,2.24873357797001
"1923","HST",11,2016,2.9628803113323
"1924","HST",11,2017,2.11442624419828
"1925","HST",11,2018,1.72485039501693
"1926","HST",11,2019,0.694874595604211
"1927","HST",11,2020,2.79958949762601
"1928","HST",11,2021,2.51205935049956
